phase, space, metric, loss, n_changed_assignment, cluster_sizes, greedy_eigen_direction, greedy_eigen_index, greedy_eigenvalue, greedy_target_mode, time:2026-07-14 04:48:37
phase:baseline_raw_input, space:x, silhouette = 0.31003278493881226, loss:0.0, n_changed_assignment:1799," cluster_sizes:[180, 359, 589, 188, 483]", time:39.037
phase:paper_step4_to_7_common_refine_epoch_5, space:H_fused_latent, silhouette = 0.47771117091178894, loss:0.02321, n_changed_assignment:49," cluster_sizes:[424, 155, 294, 740, 186]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.9419475793838501, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:50.081
phase:paper_step8_greedy_target_Yprime_refine_epoch_5, space:Y_greedy_target, silhouette = 0.4905286729335785, loss:0.02321, n_changed_assignment:49," cluster_sizes:[424, 155, 294, 740, 186]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.9419475793838501, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:50.128
phase:paper_step9_after_full_epoch_6, space:H_fused_latent_same_labels, silhouette = 0.4810543358325958," loss:total:0.03099, L1_reconstruction:0.01889, L2_kmeans:0.01161, L3_trace_logged:0.01161, L4_greedy:0.00049, L4_selected_direction:0.00049, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:49," cluster_sizes:[424, 155, 294, 740, 186]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.9419475793838501, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:6, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:53.712
phase:paper_step4_to_7_common_refine_epoch_6, space:H_fused_latent, silhouette = 0.48668408393859863, loss:0.01283, n_changed_assignment:58," cluster_sizes:[174, 755, 151, 271, 448]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.6244867444038391, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:54.377
phase:paper_step8_greedy_target_Yprime_refine_epoch_6, space:Y_greedy_target, silhouette = 0.49886247515678406, loss:0.01283, n_changed_assignment:58," cluster_sizes:[174, 755, 151, 271, 448]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.6244867444038391, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:54.501
phase:paper_step9_after_full_epoch_7, space:H_fused_latent_same_labels, silhouette = 0.4754795730113983," loss:total:0.02518, L1_reconstruction:0.01586, L2_kmeans:0.00896, L3_trace_logged:0.00896, L4_greedy:0.00037, L4_selected_direction:0.00037, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:58," cluster_sizes:[174, 755, 151, 271, 448]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.6244867444038391, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:7, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:57.634
phase:paper_step4_to_7_common_refine_epoch_7, space:H_fused_latent, silhouette = 0.4772047996520996, loss:0.00928, n_changed_assignment:52," cluster_sizes:[459, 150, 277, 167, 746]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.5130706429481506, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:58.058
phase:paper_step8_greedy_target_Yprime_refine_epoch_7, space:Y_greedy_target, silhouette = 0.49107128381729126, loss:0.00928, n_changed_assignment:52," cluster_sizes:[459, 150, 277, 167, 746]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.5130706429481506, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:58.109
phase:paper_step9_after_full_epoch_8, space:H_fused_latent_same_labels, silhouette = 0.46818727254867554," loss:total:0.02025, L1_reconstruction:0.01281, L2_kmeans:0.00698, L3_trace_logged:0.00698, L4_greedy:0.00045, L4_selected_direction:0.00045, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:52," cluster_sizes:[459, 150, 277, 167, 746]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.5130706429481506, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:8, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:60.943
phase:paper_step4_to_7_common_refine_epoch_8, space:H_fused_latent, silhouette = 0.46439892053604126, loss:0.00575, n_changed_assignment:72," cluster_sizes:[698, 149, 463, 164, 325]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.38606512546539307, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:61.354
phase:paper_step8_greedy_target_Yprime_refine_epoch_8, space:Y_greedy_target, silhouette = 0.47852030396461487, loss:0.00575, n_changed_assignment:72," cluster_sizes:[698, 149, 463, 164, 325]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.38606512546539307, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:61.402
phase:paper_step9_after_full_epoch_9, space:H_fused_latent_same_labels, silhouette = 0.4519893229007721," loss:total:0.01681, L1_reconstruction:0.01122, L2_kmeans:0.00534, L3_trace_logged:0.00534, L4_greedy:0.00024, L4_selected_direction:0.00024, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:72," cluster_sizes:[698, 149, 463, 164, 325]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:0.38606512546539307, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:9, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:64.214
